,sales_price,estimate_range,auction_location,surface,auction_year,auction_month,auction_weekday
3143,632240,128100.0,1,2487.92,2019,5,Sunday
3144,64260,25620.0,1,1353.0,2019,5,Sunday
3145,1043540,128100.0,1,2457.0,2019,5,Sunday
3146,779130,256200.0,1,3515.4,2019,5,Sunday
3147,88750,25620.0,1,12658.5,2019,5,Sunday
3148,321320,51240.0,1,20059.5,2019,5,Sunday
3149,114760,51240.0,1,26508.0,2019,5,Sunday
3150,114760,32020.0,1,28458.0,2019,5,Sunday
3151,45900,12810.0,1,8730.0,2019,5,Sunday
3152,336630,102480.0,1,4032.25,2019,5,Sunday
3153,53550,25620.0,1,12000.0,2019,5,Sunday
3154,84160,32020.0,1,13000.0,2019,5,Sunday
3155,19890,7680.0,1,6300.0,2019,5,Sunday
3156,12240,2570.0,1,2000.0,2019,5,Sunday
3157,13010,2570.0,1,2000.0,2019,5,Sunday
3158,16830,2560.0,1,2500.0,2019,5,Sunday
3159,6890,2567.0,1,3500.0,2019,5,Sunday
3160,8420,2558.0,1,1200.0,2019,5,Sunday
3161,84160,25620.0,1,21120.0,2019,5,Sunday
3162,9180,5120.0,1,10302.25,2019,5,Sunday
3163,183610,128100.0,1,30625.0,2019,5,Sunday
3164,73450,10250.0,1,4405.62,2019,5,Sunday
3165,19890,16660.0,1,4416.5,2019,5,Sunday
3166,22950,12810.0,1,2091.0,2019,5,Sunday
3167,306020,102480.0,1,9244.8,2019,5,Sunday
3168,30600,12810.0,1,11264.9,2019,5,Sunday
3169,48960,12810.0,1,11178.22,2019,5,Sunday
3170,29070,12810.0,1,4684.8,2019,5,Sunday
3171,9180,6400.0,1,1930.5,2019,5,Sunday
3172,19890,6400.0,1,3700.0,2019,5,Sunday
3173,48960,12810.0,1,6368.0,2019,5,Sunday
3174,91810,25620.0,1,4860.0,2019,5,Sunday
3175,91810,25620.0,1,8100.0,2019,5,Sunday
3176,33660,7680.0,1,6643.0,2019,5,Sunday
3177,48960,25620.0,1,21222.0,2019,5,Sunday
3178,33660,15370.0,1,569.75,2019,5,Sunday
3179,38250,12810.0,1,3354.0,2019,5,Sunday
3180,19890,12810.0,1,648.0,2019,5,Sunday
3181,39780,25620.0,1,6624.8,2019,5,Sunday
3182,27540,12810.0,1,7301.0,2019,5,Sunday
3183,45900,12810.0,1,2475.0,2019,5,Sunday
3184,9950,5130.0,1,3105.75,2019,5,Sunday
3185,4896,3847.0,1,971.5,2019,5,Sunday
3186,18360,2567.0,1,3911.25,2019,5,Sunday
3187,529420,128100.0,1,10000.0,2019,5,Sunday
3188,107110,64050.0,1,1729.0,2019,5,Sunday
3189,130060,51240.0,1,1729.0,2019,5,Sunday
3190,198910,76860.0,1,358.66,2019,5,Sunday
3191,382530,128100.0,1,1303.8,2019,5,Sunday
3192,122410,12810.0,1,4438.4,2019,5,Sunday
3193,122410,25620.0,1,21060.0,2019,5,Sunday
3194,30600,12810.0,1,31428.0,2019,5,Sunday
3195,617550,128100.0,1,2750.0,2019,5,Sunday
3196,12240,3840.0,1,2411.5,2019,5,Sunday
3197,73450,25620.0,1,25317.0,2019,5,Sunday
3198,7650,6410.0,1,21108.6,2019,5,Sunday
3199,30600,25620.0,1,50239.49,2019,5,Sunday
3200,76510,25620.0,1,21120.0,2019,5,Sunday
3201,145360,8970.0,1,21108.6,2019,5,Sunday
3202,7650,6410.0,1,10000.0,2019,5,Sunday
3203,15300,12810.0,1,22500.0,2019,5,Sunday
3204,137710,38430.0,1,16800.0,2019,5,Sunday
3205,91810,25620.0,1,18700.0,2019,5,Sunday
3206,64260,12810.0,1,26240.5,2019,5,Sunday
3207,7340,2570.0,1,10800.0,2019,5,Sunday
3208,122410,51240.0,1,22950.0,2019,5,Sunday
3209,76510,12810.0,1,27180.0,2019,5,Sunday
3210,10710,2560.0,1,30000.0,2019,5,Sunday
3211,4590,1290.0,1,21600.0,2019,5,Sunday
3212,137710,12810.0,1,19260.0,2019,5,Sunday
3213,18360,5120.0,1,11158.5,2019,5,Sunday
3214,13010,2560.0,1,6750.0,2019,5,Sunday
3215,84160,2560.0,1,5612.0,2019,5,Sunday
3216,18360,2570.0,1,4680.0,2019,5,Sunday
3217,896650,25620.0,1,638.0,2019,5,Sunday
3218,122410,38430.0,1,696.95,2019,5,Sunday
3219,183610,76860.0,1,12000.0,2019,5,Sunday
3220,183610,51240.0,1,1200.0,2019,5,Sunday
3221,91810,38430.0,1,9000.0,2019,5,Sunday
3222,275420,25620.0,1,12600.0,2019,5,Sunday
3223,36720,12810.0,1,15000.0,2019,5,Sunday
3224,27540,8970.0,1,32000.0,2019,5,Sunday
3225,13770,7690.0,1,27300.0,2019,5,Sunday
3226,21420,10250.0,1,50194.2,2019,5,Sunday
3227,48960,25620.0,1,18144.0,2019,5,Sunday
3228,3060,2570.0,1,22230.0,2019,5,Sunday
3229,1043540,153720.0,1,3707.34,2019,5,Sunday
3230,588180,128100.0,1,2683.52,2019,5,Sunday
3231,153010,12810.0,1,3080.0,2019,5,Sunday
3232,260120,128100.0,1,23800.0,2019,5,Sunday
3233,19890,12810.0,1,9579.3,2019,5,Sunday
3234,29070,8970.0,1,27000.0,2019,5,Sunday
3235,39780,25620.0,1,31948.02,2019,5,Sunday
3236,15300,6410.0,1,30000.0,2019,5,Sunday
3237,29070,10250.0,1,34000.0,2019,5,Sunday
3238,9180,2567.0,1,16500.0,2019,5,Sunday
3239,15300,6410.0,1,9755.5,2019,5,Monday
3240,8420,2570.0,1,3250.0,2019,5,Monday
3241,37210530,38430000.0,1,20640.0,2019,11,Saturday
3242,275420,204960.0,1,492.76,2019,11,Saturday
3243,4275140,1281000.0,1,6513.0,2019,11,Saturday
3244,10674070,5124000.0,1,17966.26,2019,11,Saturday
3245,5950310,1281000.0,1,25350.0,2019,11,Saturday
3246,12480220,1793400.0,1,32258.0,2019,11,Saturday
3247,3687570,1281000.0,1,20800.0,2019,11,Saturday
3248,1484210,640500.0,1,25350.0,2019,11,Saturday
3249,130060,25620.0,1,12642.0,2019,11,Saturday
3250,61200,32030.0,1,5135.0,2019,11,Saturday
3251,1072920,512400.0,1,12674.88,2019,11,Saturday
3252,298370,128100.0,1,6643.0,2019,11,Saturday
3253,168310,83260.0,1,27020.0,2019,11,Saturday
3254,852580,256200.0,1,12160.5,2019,11,Saturday
3255,244820,102480.0,1,10362.0,2019,11,Saturday
3256,153010,102480.0,1,14206.5,2019,11,Saturday
3257,153010,102480.0,1,7840.0,2019,11,Saturday
3258,137710,76860.0,1,10800.0,2019,11,Saturday
3259,4128250,768600.0,1,5302.36,2019,11,Saturday
3260,3173460,1281000.0,1,18915.0,2019,11,Saturday
3261,1190430,512400.0,1,8450.0,2019,11,Saturday
3262,529420,256200.0,1,5402.25,2019,11,Saturday
3263,2879670,768600.0,1,38025.0,2019,11,Saturday
3264,2145220,512400.0,1,8000.0,2019,11,Saturday
3265,2512450,256200.0,1,4800.0,2019,11,Saturday
3266,1072920,281820.0,1,16296.0,2019,11,Saturday
3267,1116980,256200.0,1,3455.6,2019,11,Saturday
3268,1337320,384300.0,1,37636.0,2019,11,Saturday
3269,676310,128100.0,1,53775.0,2019,11,Saturday
3270,306020,128100.0,1,28161.0,2019,11,Saturday
3271,336630,115290.0,1,57000.0,2019,11,Saturday
3272,823200,153720.0,1,59438.44,2019,11,Saturday
3273,602860,192150.0,1,28651.2,2019,11,Saturday
3274,455970,128100.0,1,15800.0,2019,11,Saturday
3275,306020,102480.0,1,1464.0,2019,11,Saturday
3276,306020,128100.0,1,44100.0,2019,11,Saturday
3277,2218660,640500.0,1,38214.0,2019,11,Saturday
3278,2365560,640500.0,1,182400.0,2019,11,Saturday
3279,229520,128100.0,1,32589.0,2019,11,Saturday
3280,91810,25620.0,1,12545.0,2019,11,Saturday
3281,260120,51240.0,1,12658.5,2019,11,Saturday
3282,1072920,115290.0,1,22000.0,2019,11,Saturday
3283,573490,256200.0,1,133818.75,2019,11,Saturday
3284,107110,38430.0,1,26406.25,2019,11,Saturday
3285,99460,17930.0,1,14691.6,2019,11,Saturday
3286,19890,7690.0,1,4446.75,2019,11,Sunday
3287,13770,2560.0,1,945.0,2019,11,Sunday
3288,137710,12810.0,1,12707.0,2019,11,Sunday
3289,42840,7690.0,1,2914.0,2019,11,Sunday
3290,26010,2560.0,1,7771.5,2019,11,Sunday
3291,48960,12810.0,1,2470.5,2019,11,Sunday
3292,76510,7690.0,1,3075.0,2019,11,Sunday
3293,13010,2560.0,1,962.5,2019,11,Sunday
3294,12240,2570.0,1,1365.0,2019,11,Sunday
3295,22950,2560.0,1,10000.0,2019,11,Sunday
3296,61200,7690.0,1,5980.0,2019,11,Sunday
3297,39780,2570.0,1,1336.5,2019,11,Sunday
3298,18360,2560.0,1,1265.0,2019,11,Sunday
3299,30600,12810.0,1,2585.0,2019,11,Sunday
3300,16830,12810.0,1,5760.0,2019,11,Sunday
3301,39780,7690.0,1,3088.5,2019,11,Sunday
3302,13770,5120.0,1,4692.25,2019,11,Sunday
3303,99460,12810.0,1,4218.0,2019,11,Sunday
3304,84160,12810.0,1,3333.0,2019,11,Sunday
3305,48960,12810.0,1,1300.0,2019,11,Sunday
3306,61200,12810.0,1,1633.0,2019,11,Sunday
3307,45900,12810.0,1,1332.5,2019,11,Sunday
3308,99460,12810.0,1,4180.0,2019,11,Sunday
3309,168310,51240.0,1,10000.0,2019,11,Sunday
3310,39780,12810.0,1,1748.0,2019,11,Sunday
3311,42840,5120.0,1,3709.12,2019,11,Sunday
3312,45900,5120.0,1,2268.0,2019,11,Sunday
3313,45900,5120.0,1,4104.0,2019,11,Sunday
3314,42840,12810.0,1,47988.0,2019,11,Sunday
3315,7650,2560.0,1,4578.0,2019,11,Sunday
3316,6120,1930.0,1,5505.5,2019,11,Sunday
3317,4590,1277.0,1,3375.0,2019,11,Sunday
3318,15300,10250.0,1,6565.0,2019,11,Sunday
3319,7650,6400.0,1,20306.25,2019,11,Sunday
3320,76510,15370.0,1,4636.0,2019,11,Sunday
3321,73450,25620.0,1,8262.0,2019,11,Sunday
3322,9180,5120.0,1,8313.0,2019,11,Sunday
3323,8420,2560.0,1,8372.0,2019,11,Sunday
3324,18360,12810.0,1,3097.5,2019,11,Sunday
3325,26010,5120.0,1,2317.5,2019,11,Sunday
3326,76510,25620.0,1,12281.5,2019,11,Sunday
3327,39780,12810.0,1,12627.0,2019,11,Sunday
3328,53550,12810.0,1,2457.0,2019,11,Sunday
3329,12240,7690.0,1,1620.0,2019,11,Sunday
3330,27540,12810.0,1,2880.0,2019,11,Sunday
3331,24480,5120.0,1,2137.5,2019,11,Sunday
3332,107110,25620.0,1,13761.0,2019,11,Sunday
3333,7650,2560.0,1,7200.0,2019,11,Sunday
3334,3825,2570.0,1,4500.0,2019,11,Sunday
3335,11480,2560.0,1,6808.0,2019,11,Sunday
3336,99460,25620.0,1,3850.0,2019,11,Sunday
3337,91810,25620.0,1,10100.0,2019,11,Sunday
3338,229520,128100.0,1,15450.0,2019,11,Sunday
3339,114760,25620.0,1,6063.0,2019,11,Sunday
3340,749760,192150.0,1,2530.0,2019,11,Sunday
3341,244820,128100.0,1,571.2,2019,11,Sunday
3342,602860,128100.0,1,12610.0,2019,11,Sunday
3343,455970,128100.0,1,6058.75,2019,11,Sunday
3344,12240,12810.0,1,5746.4,2019,11,Sunday
3345,99460,51240.0,1,48706.0,2019,11,Sunday
3346,9950,5120.0,1,3000.0,2019,11,Sunday
3347,36720,25620.0,1,7655.25,2019,11,Sunday
3348,19890,6410.0,1,6045.0,2019,11,Sunday
3349,22950,12810.0,1,5252.0,2019,11,Sunday
3350,39780,12810.0,1,12020.0,2019,11,Sunday
3351,76510,38430.0,1,1625.0,2019,11,Sunday
3352,306020,64050.0,1,4386.25,2019,11,Sunday
3353,48960,25620.0,1,9486.75,2019,11,Sunday
3354,26010,5120.0,1,4423.78,2019,11,Sunday
3355,12240,5120.0,1,10000.0,2019,11,Sunday
3356,9180,7680.0,1,5056.0,2019,11,Sunday
3357,88750,12810.0,1,2406.2,2019,11,Sunday
3358,42840,25620.0,1,12730.0,2019,11,Sunday
3359,3978,6400.0,1,3611.88,2019,11,Sunday
3360,61200,38430.0,1,12364.8,2019,11,Sunday
3361,42840,12810.0,1,4380.0,2019,11,Sunday
3362,10710,2567.0,1,10244.25,2019,11,Sunday
3363,99460,25620.0,1,15529.5,2019,11,Sunday
3364,114760,51240.0,1,32589.0,2019,11,Sunday
3365,33660,10250.0,1,8451.75,2019,11,Sunday
3366,22950,12810.0,1,4153.5,2019,11,Sunday
3367,198910,51240.0,1,1312.0,2019,11,Sunday
3368,24480,12810.0,1,470.92,2019,11,Sunday
3369,64260,23060.0,1,6108.8,2019,11,Sunday
3370,58140,12810.0,1,8100.0,2019,11,Sunday
3371,33660,19220.0,1,4860.0,2019,11,Sunday
3372,45900,12810.0,1,6643.0,2019,11,Sunday
3373,6120,2570.0,1,806.76,2019,11,Sunday
3374,61200,25620.0,1,2530.0,2019,11,Sunday
3375,91810,25620.0,1,6716.0,2019,11,Sunday
3376,53550,25620.0,1,21222.0,2019,11,Sunday
3377,426600,128100.0,1,2411.5,2019,11,Sunday
3378,336630,128100.0,1,6615.7,2019,11,Sunday
3379,68860,25620.0,1,3335.4,2019,11,Sunday
3380,1381390,384300.0,1,1710.0,2019,11,Sunday
3381,61200,25620.0,1,827.7,2019,11,Sunday
3382,183610,51240.0,1,1235.25,2019,11,Sunday
3383,306020,128100.0,1,12900.0,2019,11,Sunday
3384,229520,128100.0,1,27918.0,2019,11,Sunday
3385,183610,76860.0,1,50000.0,2019,11,Sunday
3386,15300,12810.0,1,4428.0,2019,11,Sunday
3387,61200,12810.0,1,13153.9,2019,11,Sunday
3388,321320,19220.0,1,11123.38,2019,11,Sunday
3389,382530,25620.0,1,27873.96,2019,11,Sunday
3390,145360,25620.0,1,3250.0,2019,11,Sunday
3391,68860,25620.0,1,1668.7,2019,11,Sunday
3392,68860,25620.0,1,1681.0,2019,11,Sunday
3393,153010,38430.0,1,2411.5,2019,11,Sunday
3394,27540,8970.0,1,3455.6,2019,11,Sunday
3395,21420,10250.0,1,1764.9,2019,11,Sunday
3396,14540,3840.0,1,32400.0,2019,11,Sunday
3397,29070,8970.0,1,10647.0,2019,11,Sunday
3398,122410,32030.0,1,21141.0,2019,11,Sunday
3399,33660,12810.0,1,16500.0,2019,11,Sunday
3400,91810,25620.0,1,15000.0,2019,11,Sunday
3401,30600,7690.0,1,32000.0,2019,11,Sunday
3402,110170,6410.0,1,12884.18,2019,11,Sunday
3403,13770,2560.0,1,30000.0,2019,11,Sunday
3404,33660,6410.0,1,30000.0,2019,11,Sunday
3405,16830,7690.0,1,48750.0,2019,11,Sunday
3406,168310,12810.0,1,19684.0,2019,11,Sunday
3407,61200,25620.0,1,44652.0,2019,11,Sunday
3408,22950,5120.0,1,11163.0,2019,11,Sunday
3409,29070,5120.0,1,18544.0,2019,11,Sunday
3410,19890,7690.0,1,19200.0,2019,11,Sunday
3411,13770,7690.0,1,26880.0,2019,11,Sunday
3412,99460,25620.0,1,13650.0,2019,11,Sunday
3413,36720,12810.0,1,7085.25,2019,11,Sunday
3414,602860,115290.0,1,2050.0,2019,11,Sunday
3415,749760,448350.0,1,9025.0,2019,11,Sunday
3416,42840,8970.0,1,21060.0,2019,11,Sunday
3417,16830,3840.0,1,1738.1,2019,11,Sunday
3418,6120,5120.0,1,3830.4,2019,11,Sunday
3419,30600,12810.0,1,14113.5,2019,11,Sunday
3420,107110,25620.0,1,8281.0,2019,11,Sunday
3421,145360,25620.0,1,8281.0,2019,11,Sunday
3422,33660,7690.0,1,3660.25,2019,11,Sunday
3423,70390,12810.0,1,16296.0,2019,11,Sunday
3424,30600,12810.0,1,12610.0,2019,11,Sunday
3425,33660,10250.0,1,18750.0,2019,11,Sunday
3426,8420,2567.0,1,11163.0,2019,11,Sunday
3427,11480,2560.0,1,7620.0,2019,11,Monday
3428,229520,192150.0,1,1020.25,2019,11,Tuesday
3429,110170,12390.0,1,19280.0,2020,7,Friday
3430,107110,9920.0,1,18220.44,2020,7,Friday
3431,455970,24790.0,1,31590.0,2020,7,Friday
3432,183610,61970.0,1,29739.54,2020,7,Friday
3433,793820,247870.0,1,1575.0,2020,7,Friday
3434,573490,123930.0,1,15061.14,2020,7,Friday
3435,441280,123930.0,1,26000.0,2020,7,Friday
3436,275420,24790.0,1,4910.5,2020,7,Friday
3437,529420,247870.0,1,3493.8,2020,7,Friday
3438,130060,18590.0,1,27907.5,2020,7,Friday
3439,306020,37180.0,1,36128.96,2020,7,Friday
3440,573490,247860.0,1,45539.56,2020,7,Friday
3441,602860,247860.0,1,37800.5,2020,7,Friday
3442,1014160,173510.0,1,46443.9,2020,7,Friday
3443,1058230,123940.0,1,52900.0,2020,7,Friday
3444,2806230,1239330.0,1,22500.0,2020,7,Friday
3445,23456030,2478670.0,1,6600.0,2020,7,Friday
3446,2659340,1239340.0,1,3111.5,2020,7,Friday
3447,485350,123930.0,1,6795.0,2020,7,Friday
3448,970090,247870.0,1,3445.0,2020,7,Friday
3449,290720,111540.0,1,16600.2,2020,7,Friday
3450,5811370,1487200.0,1,11570.0,2020,7,Friday
3451,14008500,2478670.0,1,18915.0,2020,7,Friday
3452,3981360,1239330.0,1,6012.5,2020,7,Friday
3453,229520,123930.0,1,3621.0,2020,7,Friday
3454,1043540,247870.0,1,20503.56,2020,7,Friday
3455,720380,247870.0,1,24922.48,2020,7,Friday
3456,676310,285040.0,1,10000.0,2020,7,Friday
3457,4128250,1239340.0,1,33600.0,2020,7,Friday
3458,411910,99140.0,1,22946.0,2020,7,Friday
3459,290720,99140.0,1,10986.36,2020,7,Friday
3460,426600,123940.0,1,24700.0,2020,7,Friday
3461,168310,24790.0,1,14400.0,2020,7,Friday
3462,573490,247870.0,1,35507.25,2020,7,Friday
3463,198910,74360.0,1,43935.6,2020,7,Friday
3464,39780,2478.0,1,1496.5,2020,7,Saturday
3465,229520,12390.0,1,4758.09,2020,7,Saturday
3466,45900,3710.0,1,3706.88,2020,7,Saturday
3467,30600,12390.0,1,18605.0,2020,7,Saturday
3468,137710,6190.0,1,6657.6,2020,7,Saturday
3469,58140,3720.0,1,18099.1,2020,7,Saturday
3470,321320,37170.0,1,4360.0,2020,7,Saturday
3471,183610,24780.0,1,28900.0,2020,7,Saturday
3472,1337320,123910.0,1,223.65,2020,7,Saturday
3473,881960,123910.0,1,1710.0,2020,7,Saturday
3474,1469520,123910.0,1,2025.0,2020,7,Saturday
3475,382530,61950.0,1,4248.0,2020,7,Saturday
3476,661620,99130.0,1,8130.54,2020,7,Saturday
3477,94870,9920.0,1,1989.25,2020,7,Saturday
3478,114760,24780.0,1,8100.0,2020,7,Saturday
3479,22950,12390.0,1,5776.0,2020,7,Saturday
3480,183610,24780.0,1,5651.5,2020,7,Saturday
3481,114760,12390.0,1,3877.5,2020,7,Saturday
3482,1631100,247830.0,1,840.0,2020,7,Saturday
3483,544110,61950.0,1,39600.0,2020,7,Saturday
3484,13770,2474.0,1,18605.0,2020,7,Saturday
3485,470660,49570.0,1,46443.9,2020,7,Saturday
3486,119350,21060.0,1,2447.5,2020,7,Saturday
3487,21420,6200.0,1,3256.92,2020,7,Saturday
3488,13010,4960.0,1,2411.5,2020,7,Saturday
3489,214220,61960.0,1,1824.0,2020,7,Saturday
3490,237170,24780.0,1,22100.0,2020,7,Saturday
3491,33660,9920.0,1,1200.0,2020,7,Saturday
3492,45900,4960.0,1,2500.0,2020,7,Saturday
3493,88750,12390.0,1,525.0,2020,7,Saturday
3494,64260,12390.0,1,1701.0,2020,7,Saturday
3495,107110,37170.0,1,23973.0,2020,7,Saturday
3496,42840,12390.0,1,16478.2,2020,7,Saturday
3497,39780,12390.0,1,21114.9,2020,7,Saturday
3498,33660,12390.0,1,12403.0,2020,7,Saturday
3499,68860,24780.0,1,14677.5,2020,7,Saturday
3500,53550,9910.0,1,3000.0,2020,7,Saturday
3501,153010,12390.0,1,12610.0,2020,7,Saturday
3502,76510,37170.0,1,7382.25,2020,7,Saturday
3503,64260,24790.0,1,10000.0,2020,7,Saturday
3504,397220,123910.0,1,8000.0,2020,7,Saturday
3505,53550,12390.0,1,12000.0,2020,7,Saturday
3506,42840,12390.0,1,13500.0,2020,7,Saturday
3507,76510,24780.0,1,9776.25,2020,7,Saturday
3508,76510,24780.0,1,4631.5,2020,7,Saturday
3509,33660,2480.0,1,1770.25,2020,7,Saturday
3510,229520,123920.0,1,12314.0,2020,7,Saturday
3511,168310,12390.0,1,8262.0,2020,7,Saturday
3512,99460,12390.0,1,7242.0,2020,7,Saturday
3513,229520,24780.0,1,16954.8048,2020,7,Saturday
3514,573490,99140.0,1,6570.0,2020,7,Saturday
3515,183610,37170.0,1,3682.25,2020,7,Saturday
3516,130060,24790.0,1,4242.35,2020,7,Saturday
3517,122410,49570.0,1,27664.0,2020,7,Saturday
3518,30600,24780.0,1,21021.0,2020,7,Saturday
3519,18360,12400.0,1,7280.0,2020,7,Saturday
3520,114760,24780.0,1,21060.0,2020,7,Saturday
3521,7650,4960.0,1,42112.0,2020,7,Saturday
3522,26010,4960.0,1,30000.0,2020,7,Saturday
3523,13770,4960.0,1,25350.0,2020,7,Saturday
3524,18360,12390.0,1,38970.0,2020,7,Saturday
3525,39780,24780.0,1,6528.0,2020,7,Saturday
3526,33660,12390.0,1,18784.25,2020,7,Saturday
3527,290720,49560.0,1,12310.3,2020,7,Saturday
3528,691000,37170.0,1,30625.0,2020,7,Saturday
3529,130060,12390.0,1,4393.5,2020,7,Saturday
3530,48960,13630.0,1,7442.0,2020,7,Saturday
3531,58140,24780.0,1,13986.28,2020,7,Saturday
3532,181170,25760.0,1,1300.62,2016,3,Friday
3533,6120,2580.0,1,11102.0,2016,3,Friday
3534,64260,25760.0,1,17569.5,2016,3,Friday
3535,16830,7730.0,1,2816.1,2016,3,Friday
3536,64260,18030.0,1,7000.0,2016,3,Friday
3537,291330,128800.0,1,3098.8,2016,3,Friday
3538,298680,90160.0,1,2411.5,2016,3,Friday
3539,210540,77280.0,1,6568.44,2016,3,Friday
3540,239920,64400.0,1,7000.0,2016,3,Friday
3541,129750,57960.0,1,12994.0,2016,3,Friday
3542,386810,115920.0,1,6615.7,2016,3,Friday
3543,64260,25760.0,1,6320.25,2016,3,Friday
3544,4284,515.0,1,4405.62,2016,3,Friday
3545,8420,2570.0,1,915.0,2016,3,Friday
3546,26010,5150.0,1,19200.0,2016,3,Friday
3547,7650,2580.0,1,4500.0,2016,3,Friday
3548,33660,12880.0,1,4349.45,2016,3,Friday
3549,39780,7720.0,1,1681.0,2016,3,Friday
3550,7650,2572.0,1,1764.9,2016,3,Friday
3551,2448,2576.0,1,368.0,2016,3,Friday
3552,3060,2570.0,1,3240.0,2016,3,Friday
3553,7650,1288.0,1,6975.0,2016,3,Friday
3554,39780,12880.0,1,11677.32,2016,3,Friday
3555,21420,7730.0,1,16900.0,2016,3,Friday
3556,45900,12880.0,1,1914.0,2016,3,Friday
3557,30600,12880.0,1,21167.1,2016,3,Friday
3558,812800,257600.0,1,21127.95,2016,5,Saturday
3559,474950,257600.0,1,27000.0,2016,5,Saturday
3560,1106580,450800.0,1,67470.0,2016,5,Saturday
3561,739350,128800.0,1,10080.15,2016,5,Saturday
3562,2413910,1030400.0,1,42120.0,2016,5,Saturday
3563,283990,77280.0,1,4284.0,2016,5,Saturday
3564,269300,77280.0,1,19305.0,2016,5,Saturday
3565,283990,128800.0,1,2411.5,2016,5,Saturday
3566,2756650,644000.0,1,5959.28,2016,5,Saturday
3567,709970,257600.0,1,16900.0,2016,5,Saturday
3568,563080,128800.0,1,18105.52,2016,5,Saturday
3569,445570,128800.0,1,12610.0,2016,5,Saturday
3570,4264730,1288000.0,1,8480.0,2016,5,Saturday
3571,166480,51520.0,1,25220.0,2016,5,Saturday
3572,4950220,1288000.0,1,39402.0,2016,5,Saturday
3573,416190,128800.0,1,25350.0,2016,5,Saturday
3574,959690,386400.0,1,18750.0,2016,5,Saturday
3575,563080,128800.0,1,26000.0,2016,5,Saturday
3576,563080,257600.0,1,12000.0,2016,5,Saturday
3577,519010,257600.0,1,21600.0,2016,5,Saturday
3578,2061370,644000.0,1,18468.0,2016,5,Saturday
3579,2061370,1288000.0,1,52000.0,2016,5,Saturday
3580,166480,51520.0,1,43875.0,2016,5,Saturday
3581,474950,180320.0,1,60000.0,2016,5,Saturday
3582,959690,257600.0,1,30462.3,2016,5,Saturday
3583,592460,128800.0,1,134775.0,2016,5,Saturday
3584,210540,77280.0,1,11163.0,2016,5,Saturday
3585,239920,128800.0,1,28125.0,2016,5,Saturday
3586,812800,386400.0,1,56400.0,2016,5,Saturday
3587,592460,257600.0,1,38025.0,2016,5,Saturday
3588,636530,128800.0,1,40391.0,2016,5,Saturday
3589,2061370,901600.0,1,30000.0,2016,5,Saturday
3590,298680,128800.0,1,17070.0,2016,5,Saturday
3591,283990,38640.0,1,24256.96,2016,5,Saturday
3592,269300,103040.0,1,22400.0,2016,5,Saturday
3593,357430,103040.0,1,36000.0,2016,5,Saturday
3594,91810,25760.0,1,10000.0,2016,5,Saturday
3595,342750,257600.0,1,2411.5,2016,5,Saturday
3596,129750,51520.0,1,10619.7,2016,5,Saturday
3597,114760,38640.0,1,21141.0,2016,5,Saturday
3598,107110,51520.0,1,7241.85,2016,5,Saturday
3599,144440,51520.0,1,21120.0,2016,5,Saturday
3600,91810,25760.0,1,8000.0,2016,5,Saturday
3601,68860,12880.0,1,805.86,2016,5,Sunday
3602,651220,128800.0,1,6615.7,2016,5,Sunday
3603,151790,19320.0,1,48750.0,2016,5,Sunday
3604,30600,5150.0,1,41400.0,2016,5,Sunday
3605,26010,5150.0,1,60000.0,2016,5,Sunday
3606,16830,2580.0,1,59004.0,2016,5,Sunday
3607,42840,10300.0,1,36100.0,2016,5,Sunday
3608,13010,2570.0,1,12100.0,2016,5,Sunday
3609,21420,1930.0,1,37500.0,2016,5,Sunday
3610,4896,1286.0,1,21600.0,2016,5,Sunday
3611,61200,25760.0,1,21121.63,2016,5,Sunday
3612,24480,6440.0,1,1729.0,2016,5,Sunday
3613,36720,7730.0,1,3467.92,2016,5,Sunday
3614,1003750,128800.0,1,2100.0,2016,5,Sunday
3615,269300,128800.0,1,41405.0,2016,5,Sunday
3616,129750,12880.0,1,600.6,2016,5,Sunday
3617,137100,12880.0,1,600.6,2016,5,Sunday
3618,181170,77280.0,1,50000.0,2016,5,Sunday
3619,445570,128800.0,1,25022.25,2016,5,Sunday
3620,298680,51520.0,1,50000.0,2016,5,Sunday
3621,474950,90160.0,1,22440.04,2016,5,Sunday
3622,76510,25760.0,1,2420.64,2016,5,Sunday
3623,76510,25760.0,1,35046.0,2016,5,Sunday
3624,99460,25760.0,1,21060.0,2016,5,Sunday
3625,19890,5160.0,1,1800.0,2016,5,Sunday
3626,58140,25760.0,1,9801.0,2016,5,Sunday
3627,107110,64400.0,1,30000.0,2016,5,Sunday
3628,298680,51520.0,1,4286.1,2016,5,Sunday
3629,225230,128800.0,1,17790.5,2016,5,Sunday
3630,225230,64400.0,1,20800.0,2016,5,Sunday
3631,122410,77280.0,1,34000.0,2016,5,Sunday
3632,328060,128800.0,1,22400.0,2016,5,Sunday
3633,76510,51520.0,1,27000.0,2016,5,Sunday
3634,22950,12880.0,1,26680.0,2016,5,Sunday
3635,94870,51520.0,1,35244.0,2016,5,Sunday
3636,210540,25760.0,1,18196.56,2016,5,Sunday
3637,16830,5160.0,1,2700.0,2016,5,Sunday
3638,39780,12880.0,1,75000.0,2016,5,Sunday
3639,64260,12880.0,1,8372.25,2016,5,Sunday
3640,22950,6440.0,1,5542.0,2016,5,Sunday
3641,76510,25760.0,1,11102.0,2016,5,Sunday
